0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "é\213¼ç\220´\000"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 1920, Key_signature, 1, "major"
1, 1920, Tempo, 454545
1, 3840, Note_on_c, 0, 71, 90
1, 4523, Note_on_c, 0, 71, 0
1, 4560, Note_on_c, 0, 69, 90
1, 5243, Note_on_c, 0, 69, 0
1, 5280, Note_on_c, 0, 69, 90
1, 5507, Note_on_c, 0, 69, 0
1, 5520, Note_on_c, 0, 71, 90
1, 5747, Note_on_c, 0, 71, 0
1, 5760, Note_on_c, 0, 64, 90
1, 7583, Note_on_c, 0, 64, 0
1, 7680, Note_on_c, 0, 71, 90
1, 8363, Note_on_c, 0, 71, 0
1, 8400, Note_on_c, 0, 69, 90
1, 9311, Note_on_c, 0, 69, 0
1, 9360, Note_on_c, 0, 71, 90
1, 9473, Note_on_c, 0, 71, 0
1, 9480, Note_on_c, 0, 74, 90
1, 9593, Note_on_c, 0, 74, 0
1, 9600, Note_on_c, 0, 71, 90
1, 11423, Note_on_c, 0, 71, 0
1, 11520, Note_on_c, 0, 71, 90
1, 12203, Note_on_c, 0, 71, 0
1, 12240, Note_on_c, 0, 69, 90
1, 12923, Note_on_c, 0, 69, 0
1, 12960, Note_on_c, 0, 69, 90
1, 13301, Note_on_c, 0, 69, 0
1, 13320, Note_on_c, 0, 71, 90
1, 13433, Note_on_c, 0, 71, 0
1, 13440, Note_on_c, 0, 64, 90
1, 15263, Note_on_c, 0, 64, 0
1, 15360, Note_on_c, 0, 71, 90
1, 17183, Note_on_c, 0, 71, 0
1, 17280, Note_on_c, 0, 69, 90
1, 17280, Note_on_c, 0, 64, 90
1, 17340, Note_on_c, 0, 71, 90
1, 17519, Note_on_c, 0, 69, 0
1, 18992, Note_on_c, 0, 71, 0
1, 19103, Note_on_c, 0, 64, 0
1, 19200, Note_on_c, 0, 71, 90
1, 19655, Note_on_c, 0, 71, 0
1, 19680, Note_on_c, 0, 79, 90
1, 20135, Note_on_c, 0, 79, 0
